Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2012-04-16 12:00:00.000 +0200,Partly Cloudy,null,15.02777778,15.02777778,0.62,13.0893,270,11.1573,0,1004.98,Partly cloudy throughout the day.
2012-04-16 13:00:00.000 +0200,Partly Cloudy,null,16.18333333,16.18333333,0.58,10.0786,275,11.109,0,1004.9,Partly cloudy throughout the day.
2012-04-16 14:00:00.000 +0200,Mostly Cloudy,rain,17.18333333,17.18333333,0.53,10.4167,256,11.2861,0,1004.82,Partly cloudy throughout the day.
2012-04-16 15:00:00.000 +0200,Partly Cloudy,null,17.36666667,17.36666667,0.48,8.694,221,11.1573,0,1004.76,Partly cloudy throughout the day.
2012-04-16 16:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.52,9.66,300,11.27,0,1004.4,Partly cloudy throughout the day.
2012-04-16 17:00:00.000 +0200,Partly Cloudy,rain,17.31111111,17.31111111,0.51,6.9069,334,11.4471,0,1004.97,Partly cloudy throughout the day.
2012-04-16 18:00:00.000 +0200,Partly Cloudy,null,16.36666667,16.36666667,0.55,12.7995,335,11.1573,0,1004.92,Partly cloudy throughout the day.
2012-04-16 19:00:00.000 +0200,Mostly Cloudy,null,15.13888889,15.13888889,0.59,13.3147,336,9.982,0,1005.23,Partly cloudy throughout the day.
2012-04-16 20:00:00.000 +0200,Partly Cloudy,rain,12.71111111,12.71111111,0.64,18.7565,341,9.982,0,1005.77,Partly cloudy throughout the day.
2012-04-16 21:00:00.000 +0200,Mostly Cloudy,null,11.50555556,11.50555556,0.71,19.1751,341,9.982,0,1006.64,Partly cloudy throughout the day.
2012-04-16 22:00:00.000 +0200,Mostly Cloudy,null,10.87777778,10.87777778,0.76,20.6402,342,16.1,0,1007.04,Partly cloudy throughout the day.
2012-04-16 23:00:00.000 +0200,Mostly Cloudy,rain,9.838888889,7.205555556,0.79,19.7547,343,15.1501,0,1007.37,Partly cloudy throughout the day.
2012-04-17 00:00:00.000 +0200,Overcast,null,9.155555556,6.25,0.81,20.7529,341,15.134,0,1007.67,Light rain in the morning and afternoon.
2012-04-17 01:00:00.000 +0200,Overcast,null,8.527777778,5.5,0.84,20.3343,333,9.982,0,1007.59,Light rain in the morning and afternoon.
2012-04-17 02:00:00.000 +0200,Overcast,rain,8.027777778,4.622222222,0.88,22.8137,341,9.982,0,1007.24,Light rain in the morning and afternoon.
2012-04-17 03:00:00.000 +0200,Overcast,rain,7.222222222,4.15,0.86,17.71,330,9.982,0,1007.4,Light rain in the morning and afternoon.
2012-04-17 04:00:00.000 +0200,Light Rain,rain,6.877777778,3.75,0.87,17.5007,325,8.05,0,1006.62,Light rain in the morning and afternoon.
2012-04-17 05:00:00.000 +0200,Overcast,rain,6.683333333,3.544444444,0.9,17.1787,331,8.3559,0,1006.33,Light rain in the morning and afternoon.
2012-04-17 06:00:00.000 +0200,Light Rain,rain,7.85,4.516666667,0.9,21.574,10,4.025,0,1006.05,Light rain in the morning and afternoon.
2012-04-17 07:00:00.000 +0200,Light Rain,rain,7.388888889,3.65,0.94,24.4881,11,4.025,0,1006.4,Light rain in the morning and afternoon.
2012-04-17 08:00:00.000 +0200,Overcast,rain,7.544444444,4.15,0.88,21.3647,10,5.5706,0,1006.76,Light rain in the morning and afternoon.
2012-04-17 09:00:00.000 +0200,Light Rain,rain,7.35,3.555555556,0.88,24.955,19,5.8443,0,1007.08,Light rain in the morning and afternoon.
2012-04-17 10:00:00.000 +0200,Light Rain,rain,7.35,3.516666667,0.88,25.3414,11,10.3523,0,1007.19,Light rain in the morning and afternoon.
2012-04-17 11:00:00.000 +0200,Overcast,rain,7.316666667,3.727777778,0.89,22.6688,9,9.7566,0,1007.35,Light rain in the morning and afternoon.
2012-04-17 12:00:00.000 +0200,Light Rain,rain,7.861111111,4.011111111,0.85,27.2734,10,8.5974,0,1007.33,Light rain in the morning and afternoon.
2012-04-17 13:00:00.000 +0200,Light Rain,rain,7.927777778,4.572222222,0.84,22.0248,10,7.5348,0,1007.32,Light rain in the morning and afternoon.
2012-04-17 14:00:00.000 +0200,Overcast,rain,7.961111111,4.588888889,0.9,22.2824,8,8.5974,0,1007.48,Light rain in the morning and afternoon.
2012-04-17 15:00:00.000 +0200,Overcast,rain,7.777777778,4.488888889,0.89,20.93,10,11.27,0,1007.9,Light rain in the morning and afternoon.
2012-04-17 16:00:00.000 +0200,Drizzle,rain,7.805555556,5.155555556,0.9,15.4882,6,10.6743,0,1007.18,Light rain in the morning and afternoon.
2012-04-17 17:00:00.000 +0200,Overcast,rain,7.933333333,5.777777778,0.95,12.3004,24,9.1609,0,1007.2,Light rain in the morning and afternoon.
2012-04-17 18:00:00.000 +0200,Overcast,null,7.805555556,5.883333333,0.96,10.7548,335,10.6743,0,1006.89,Light rain in the morning and afternoon.
2012-04-17 19:00:00.000 +0200,Overcast,null,7.777777778,5.905555556,0.9,10.4489,336,10.3523,0,1006.72,Light rain in the morning and afternoon.
2012-04-17 20:00:00.000 +0200,Mostly Cloudy,rain,7.8,6.05,0.9,9.8371,350,9.9659,0,1006.95,Light rain in the morning and afternoon.
2012-04-17 21:00:00.000 +0200,Overcast,rain,7.777777778,6.4,0.89,8.05,10,8.05,0,1007.6,Light rain in the morning and afternoon.
2012-04-17 22:00:00.000 +0200,Overcast,rain,7.777777778,7.777777778,0.93,3.22,0,8.05,0,1007.6,Light rain in the morning and afternoon.
2012-04-17 23:00:00.000 +0200,Overcast,rain,7.794444444,6.644444444,0.94,7.1001,322,7.8568,0,1007.19,Light rain in the morning and afternoon.
2012-04-18 00:00:00.000 +0200,Overcast,rain,7.777777778,5.85,0.94,10.7709,296,9.982,0,1006.93,Mostly cloudy throughout the day.
2012-04-18 01:00:00.000 +0200,Overcast,null,7.75,5.877777778,0.9,10.4328,320,12.075,0,1006.29,Mostly cloudy throughout the day.
2012-04-18 02:00:00.000 +0200,Overcast,rain,7.794444444,6.894444444,0.91,6.1824,346,9.6117,0,1005.4,Mostly cloudy throughout the day.
2012-04-18 03:00:00.000 +0200,Overcast,rain,7.777777778,6.805555556,0.89,6.44,330,9.982,0,1005.1,Mostly cloudy throughout the day.
2012-04-18 04:00:00.000 +0200,Overcast,null,7.705555556,5.811111111,0.85,10.5133,358,15.134,0,1004.27,Mostly cloudy throughout the day.
2012-04-18 05:00:00.000 +0200,Overcast,rain,6.844444444,5.027777778,0.83,9.2575,27,14.7798,0,1003.86,Mostly cloudy throughout the day.
2012-04-18 06:00:00.000 +0200,Mostly Cloudy,null,6.255555556,4.083333333,0.88,10.4328,0,9.982,0,1003.32,Mostly cloudy throughout the day.
2012-04-18 07:00:00.000 +0200,Overcast,null,6.255555556,3.888888889,0.94,11.4471,0,8.9194,0,1003.05,Mostly cloudy throughout the day.
2012-04-18 08:00:00.000 +0200,Overcast,rain,6.366666667,4.05,0.93,11.3022,7,9.7083,0,1002.76,Mostly cloudy throughout the day.
2012-04-18 09:00:00.000 +0200,Overcast,null,7.322222222,5.35,0.93,10.4972,10,7.2611,0,1002.52,Mostly cloudy throughout the day.
2012-04-18 10:00:00.000 +0200,Overcast,rain,7.222222222,5.088888889,0.93,11.27,0,4.991,0,1002.4,Mostly cloudy throughout the day.
2012-04-18 11:00:00.000 +0200,Overcast,rain,7.922222222,6.238888889,0.96,9.5956,14,5.6833,0,1002.08,Mostly cloudy throughout the day.
2012-04-18 12:00:00.000 +0200,Overcast,null,8.961111111,7.5,0.93,9.4829,354,6.8264,0,1001.83,Mostly cloudy throughout the day.
2012-04-18 13:00:00.000 +0200,Overcast,null,9.005555556,7.055555556,0.89,12.4292,1,10.6421,0,1001.44,Mostly cloudy throughout the day.
2012-04-18 14:00:00.000 +0200,Overcast,rain,9.894444444,7.988888889,0.86,13.524,29,11.0768,0,1001.33,Mostly cloudy throughout the day.
2012-04-18 15:00:00.000 +0200,Overcast,rain,10,8.438888889,0.86,11.27,0,11.27,0,1000.5,Mostly cloudy throughout the day.
2012-04-18 16:00:00.000 +0200,Overcast,rain,10,8.705555556,0.83,9.66,350,11.27,0,1000,Mostly cloudy throughout the day.
2012-04-18 17:00:00.000 +0200,Overcast,rain,9.966666667,9.705555556,0.87,5.0715,340,11.0768,0,999.77,Mostly cloudy throughout the day.
2012-04-18 18:00:00.000 +0200,Overcast,rain,10,10,0.86,3.22,320,11.27,0,999.5,Mostly cloudy throughout the day.
2012-04-18 19:00:00.000 +0200,Mostly Cloudy,rain,11.11111111,11.11111111,0.8,0,0,11.27,0,999.3,Mostly cloudy throughout the day.
2012-04-18 20:00:00.000 +0200,Mostly Cloudy,rain,10.01666667,10.01666667,0.84,1.7227,261,7.5348,0,999.49,Mostly cloudy throughout the day.
2012-04-18 21:00:00.000 +0200,Partly Cloudy,rain,7.777777778,7.777777778,0.96,3.22,230,6.118,0,999.8,Mostly cloudy throughout the day.
2012-04-18 22:00:00.000 +0200,Mostly Cloudy,rain,7.222222222,7.222222222,0.93,3.22,200,4.991,0,999.7,Mostly cloudy throughout the day.
2012-04-18 23:00:00.000 +0200,Mostly Cloudy,rain,7.427777778,7.427777778,0.93,3.542,220,4.5885,0,999.67,Mostly cloudy throughout the day.
2012-04-19 00:00:00.000 +0200,Foggy,rain,7.777777778,5.761111111,0.89,11.27,250,2.576,0,999.7,Foggy until morning.
2012-04-19 01:00:00.000 +0200,Foggy,rain,6.666666667,4.422222222,0.93,11.27,260,1.932,0,999.7,Foggy until morning.
2012-04-19 02:00:00.000 +0200,Foggy,rain,5.916666667,5.916666667,0.93,3.1556,215,0.9016,0,999.31,Foggy until morning.
2012-04-19 03:00:00.000 +0200,Foggy,rain,3.888888889,3.888888889,0.96,3.22,180,0.161,0,999,Foggy until morning.
2012-04-19 04:00:00.000 +0200,Foggy,rain,2.777777778,1.027777778,0.96,6.44,190,0.161,0,999.6,Foggy until morning.
2012-04-19 05:00:00.000 +0200,Foggy,rain,3.8,3.8,0.96,3.0268,185,0.4347,0,999.09,Foggy until morning.
2012-04-19 06:00:00.000 +0200,Foggy,rain,2.777777778,0.527777778,1,8.05,190,0.161,0,999.3,Foggy until morning.
2012-04-19 07:00:00.000 +0200,Foggy,rain,5,3.138888889,0.93,8.05,190,1.449,0,999.9,Foggy until morning.
2012-04-19 08:00:00.000 +0200,Partly Cloudy,rain,7.172222222,5.511111111,0.93,8.8067,201,4.5563,0,999.67,Foggy until morning.
2012-04-19 09:00:00.000 +0200,Partly Cloudy,rain,10,8.438888889,0.86,11.27,200,11.27,0,999.4,Foggy until morning.
2012-04-19 10:00:00.000 +0200,Partly Cloudy,rain,12.22222222,12.22222222,0.74,9.66,220,11.27,0,999.2,Foggy until morning.
2012-04-19 11:00:00.000 +0200,Partly Cloudy,rain,12.71111111,12.71111111,0.72,11.4793,208,11.0768,0,999.17,Foggy until morning.
2012-04-19 12:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.67,16.1,210,11.27,0,998.8,Foggy until morning.
2012-04-19 13:00:00.000 +0200,Partly Cloudy,rain,15,15,0.72,16.1,200,11.27,0,998.7,Foggy until morning.
2012-04-19 14:00:00.000 +0200,Mostly Cloudy,rain,16.02222222,16.02222222,0.58,12.8317,187,11.0768,0,998.48,Foggy until morning.
2012-04-19 15:00:00.000 +0200,Mostly Cloudy,rain,15,15,0.67,16.1,190,11.27,0,997.9,Foggy until morning.
2012-04-19 16:00:00.000 +0200,Mostly Cloudy,rain,15,15,0.62,14.49,190,11.27,0,997.8,Foggy until morning.
2012-04-19 17:00:00.000 +0200,Overcast,rain,14.02777778,14.02777778,0.71,17.2753,221,11.0768,0,997.97,Foggy until morning.
2012-04-19 18:00:00.000 +0200,Partly Cloudy,rain,12.77777778,12.77777778,0.77,12.88,240,11.27,0,998.1,Foggy until morning.
2012-04-19 19:00:00.000 +0200,Mostly Cloudy,rain,12.77777778,12.77777778,0.77,8.05,250,11.27,0,997.9,Foggy until morning.
2012-04-19 20:00:00.000 +0200,Partly Cloudy,rain,12.22222222,12.22222222,0.81,8.9677,193,11.0768,0,998.37,Foggy until morning.
2012-04-19 21:00:00.000 +0200,Mostly Cloudy,rain,11.11111111,11.11111111,0.86,9.66,180,8.05,0,998.9,Foggy until morning.
2012-04-19 22:00:00.000 +0200,Partly Cloudy,rain,10.55555556,10.55555556,0.86,11.27,160,8.05,0,999.1,Foggy until morning.
2012-04-19 23:00:00.000 +0200,Partly Cloudy,rain,9.111111111,8.283333333,0.9,6.6976,178,7.5348,0,999.31,Foggy until morning.
2012-04-02 00:00:00.000 +0200,Clear,snow,0,-3.611111111,0.61,11.27,230,16.1,0,1016.2,Partly cloudy starting in the morning continuing until evening.
2012-04-02 01:00:00.000 +0200,Clear,snow,-0.555555556,-2.822222222,0.61,6.44,200,16.1,0,1016.5,Partly cloudy starting in the morning continuing until evening.
2012-04-02 02:00:00.000 +0200,Clear,snow,-0.194444444,-2.394444444,0.6,6.4239,242,15.1501,0,1016.47,Partly cloudy starting in the morning continuing until evening.
2012-04-02 03:00:00.000 +0200,Clear,snow,-0.555555556,-0.555555556,0.63,3.22,210,16.1,0,1016.1,Partly cloudy starting in the morning continuing until evening.
2012-04-02 04:00:00.000 +0200,Clear,snow,-2.777777778,-5.388888889,0.68,6.44,200,16.1,0,1016,Partly cloudy starting in the morning continuing until evening.
2012-04-02 05:00:00.000 +0200,Clear,snow,-1.788888889,-5.677777778,0.7,10.9158,201,15.1501,0,1015.89,Partly cloudy starting in the morning continuing until evening.
2012-04-02 06:00:00.000 +0200,Clear,snow,-2.222222222,-6.683333333,0.69,12.88,210,9.982,0,1015.7,Partly cloudy starting in the morning continuing until evening.
2012-04-02 07:00:00.000 +0200,Clear,snow,0,-2.733333333,0.63,8.05,220,9.982,0,1015.5,Partly cloudy starting in the morning continuing until evening.
2012-04-02 08:00:00.000 +0200,Partly Cloudy,rain,4.738888889,1.588888889,0.47,14.1197,219,9.982,0,1015.72,Partly cloudy starting in the morning continuing until evening.
2012-04-02 09:00:00.000 +0200,Partly Cloudy,rain,8.888888889,5.466666667,0.34,25.76,230,9.982,0,1015.5,Partly cloudy starting in the morning continuing until evening.
2012-04-02 10:00:00.000 +0200,Partly Cloudy,rain,11.11111111,11.11111111,0.27,27.37,230,9.982,0,1015.7,Partly cloudy starting in the morning continuing until evening.
2012-04-02 11:00:00.000 +0200,Partly Cloudy,rain,12,12,0.26,23.7153,219,10.3684,0,1015.41,Partly cloudy starting in the morning continuing until evening.
2012-04-02 12:00:00.000 +0200,Partly Cloudy,rain,12.77777778,12.77777778,0.23,27.37,220,9.982,0,1014.8,Partly cloudy starting in the morning continuing until evening.
2012-04-02 13:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.2,22.54,230,9.982,0,1014.2,Partly cloudy starting in the morning continuing until evening.
2012-04-02 14:00:00.000 +0200,Partly Cloudy,rain,14.84444444,14.84444444,0.19,24.3593,218,10.9319,0,1013.52,Partly cloudy starting in the morning continuing until evening.
2012-04-02 15:00:00.000 +0200,Partly Cloudy,rain,16.11111111,16.11111111,0.17,24.15,230,9.982,0,1012.6,Partly cloudy starting in the morning continuing until evening.
2012-04-02 16:00:00.000 +0200,Mostly Cloudy,rain,16.11111111,16.11111111,0.17,24.15,210,9.982,0,1011.8,Partly cloudy starting in the morning continuing until evening.
2012-04-02 17:00:00.000 +0200,Mostly Cloudy,rain,15.90555556,15.90555556,0.2,23.7153,217,10.3684,0,1011.52,Partly cloudy starting in the morning continuing until evening.
2012-04-02 18:00:00.000 +0200,Partly Cloudy,rain,15,15,0.21,17.71,210,9.982,0,1010.9,Partly cloudy starting in the morning continuing until evening.
2012-04-02 19:00:00.000 +0200,Mostly Cloudy,rain,12.22222222,12.22222222,0.27,11.27,190,9.982,0,1011,Partly cloudy starting in the morning continuing until evening.
2012-04-02 20:00:00.000 +0200,Partly Cloudy,rain,11.2,11.2,0.3,9.6439,170,10.9319,0,1011.34,Partly cloudy starting in the morning continuing until evening.
2012-04-02 21:00:00.000 +0200,Partly Cloudy,rain,7.777777778,5.761111111,0.37,11.27,140,9.982,0,1011.5,Partly cloudy starting in the morning continuing until evening.
2012-04-02 22:00:00.000 +0200,Clear,rain,7.777777778,5.261111111,0.35,14.49,150,16.1,0,1011.5,Partly cloudy starting in the morning continuing until evening.
2012-04-02 23:00:00.000 +0200,Clear,rain,7.222222222,4.688888889,0.35,13.7333,160,15.5204,0,1011.62,Partly cloudy starting in the morning continuing until evening.
2012-04-20 00:00:00.000 +0200,Partly Cloudy,rain,8.888888889,8.088888889,0.93,6.44,160,6.118,0,999.3,Foggy starting overnight continuing until morning.
2012-04-20 01:00:00.000 +0200,Partly Cloudy,rain,7.777777778,6.805555556,0.96,6.44,180,4.025,0,999.4,Foggy starting overnight continuing until morning.
2012-04-20 02:00:00.000 +0200,Mostly Cloudy,rain,7.533333333,6.444444444,0.93,6.7298,188,4.1699,0,999.43,Foggy starting overnight continuing until morning.
2012-04-20 03:00:00.000 +0200,Foggy,rain,7.777777778,6.805555556,0.96,6.44,180,3.059,0,999,Foggy starting overnight continuing until morning.
2012-04-20 04:00:00.000 +0200,Foggy,rain,7.222222222,6.161111111,0.96,6.44,180,1.449,0,998.9,Foggy starting overnight continuing until morning.
2012-04-20 05:00:00.000 +0200,Foggy,rain,6.838888889,5.677777778,0.96,6.601,192,1.8676,0,998.78,Foggy starting overnight continuing until morning.
2012-04-20 06:00:00.000 +0200,Foggy,rain,5,2.411111111,1,11.27,150,0.322,0,999,Foggy starting overnight continuing until morning.
2012-04-20 07:00:00.000 +0200,Partly Cloudy,rain,7.777777778,6.4,0.96,8.05,170,4.508,0,999.2,Foggy starting overnight continuing until morning.
2012-04-20 08:00:00.000 +0200,Mostly Cloudy,rain,8.905555556,8.905555556,0.89,4.5241,173,7.7924,0,999.64,Foggy starting overnight continuing until morning.
2012-04-20 09:00:00.000 +0200,Mostly Cloudy,rain,12.77777778,12.77777778,0.72,4.83,160,9.982,0,999.9,Foggy starting overnight continuing until morning.
2012-04-20 10:00:00.000 +0200,Mostly Cloudy,rain,15,15,0.62,4.83,230,11.27,0,1000,Foggy starting overnight continuing until morning.
2012-04-20 11:00:00.000 +0200,Partly Cloudy,rain,16.96111111,16.96111111,0.46,4.5402,157,11.4471,0,999.97,Foggy starting overnight continuing until morning.
2012-04-20 12:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.43,12.88,150,11.27,0,999.7,Foggy starting overnight continuing until morning.
2012-04-20 13:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.44,14.49,160,11.27,0,999.5,Foggy starting overnight continuing until morning.
2012-04-20 14:00:00.000 +0200,Partly Cloudy,rain,17.82777778,17.82777778,0.45,11.7852,179,11.4471,0,999.61,Foggy starting overnight continuing until morning.
2012-04-20 15:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.46,9.66,170,11.27,0,999.3,Foggy starting overnight continuing until morning.
2012-04-20 16:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.43,11.27,190,11.27,0,998.9,Foggy starting overnight continuing until morning.
2012-04-20 17:00:00.000 +0200,Partly Cloudy,rain,17.76111111,17.76111111,0.45,8.4525,174,11.4471,0,999.06,Foggy starting overnight continuing until morning.
2012-04-20 18:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.52,9.66,170,11.27,0,998.9,Foggy starting overnight continuing until morning.
2012-04-20 19:00:00.000 +0200,Partly Cloudy,rain,15,15,0.6,11.27,90,11.27,0,999.2,Foggy starting overnight continuing until morning.
2012-04-20 20:00:00.000 +0200,Mostly Cloudy,rain,14.11111111,14.11111111,0.65,8.1949,117,11.4471,0,999.74,Foggy starting overnight continuing until morning.
2012-04-20 21:00:00.000 +0200,Overcast,rain,13.88888889,13.88888889,0.67,11.27,90,11.27,0,1000.6,Foggy starting overnight continuing until morning.
2012-04-20 22:00:00.000 +0200,Mostly Cloudy,rain,13.33333333,13.33333333,0.74,14.49,100,16.1,0,1000.8,Foggy starting overnight continuing until morning.
2012-04-20 23:00:00.000 +0200,Partly Cloudy,rain,11.78888889,11.78888889,0.8,13.8138,175,15.1501,0,1001.27,Foggy starting overnight continuing until morning.
2012-04-21 00:00:00.000 +0200,Mostly Cloudy,rain,11.66666667,11.66666667,0.8,17.71,200,16.1,0,1001.6,Partly cloudy throughout the day.
2012-04-21 01:00:00.000 +0200,Mostly Cloudy,rain,11.11111111,11.11111111,0.86,11.27,200,16.1,0,1001.9,Partly cloudy throughout the day.
2012-04-21 02:00:00.000 +0200,Mostly Cloudy,rain,11.12777778,11.12777778,0.84,13.9587,190,15.1501,0,1002.1,Partly cloudy throughout the day.
2012-04-21 03:00:00.000 +0200,Mostly Cloudy,rain,10.55555556,10.55555556,0.89,11.27,170,16.1,0,1002.1,Partly cloudy throughout the day.
2012-04-21 04:00:00.000 +0200,Mostly Cloudy,rain,10,8.438888889,0.89,11.27,180,16.1,0,1002.3,Partly cloudy throughout the day.
2012-04-21 05:00:00.000 +0200,Mostly Cloudy,rain,10.47222222,10.47222222,0.87,11.8979,224,15.1501,0,1002.31,Partly cloudy throughout the day.
2012-04-21 06:00:00.000 +0200,Mostly Cloudy,rain,10,7.988888889,0.93,14.49,240,4.025,0,1002.6,Partly cloudy throughout the day.
2012-04-21 07:00:00.000 +0200,Mostly Cloudy,rain,10,8.205555556,0.86,12.88,250,11.27,0,1003.5,Partly cloudy throughout the day.
2012-04-21 08:00:00.000 +0200,Mostly Cloudy,rain,10.08888889,10.08888889,0.88,11.2378,240,11.0768,0,1004.14,Partly cloudy throughout the day.
2012-04-21 09:00:00.000 +0200,Partly Cloudy,rain,10,9.011111111,0.93,8.05,190,11.27,0,1004.9,Partly cloudy throughout the day.
2012-04-21 10:00:00.000 +0200,Mostly Cloudy,rain,11.11111111,11.11111111,0.93,9.66,170,11.27,0,1005.3,Partly cloudy throughout the day.
2012-04-21 11:00:00.000 +0200,Mostly Cloudy,rain,14.09444444,14.09444444,0.75,13.4757,239,11.4471,0,1005.71,Partly cloudy throughout the day.
2012-04-21 12:00:00.000 +0200,Mostly Cloudy,rain,16.11111111,16.11111111,0.67,11.27,280,11.27,0,1005.8,Partly cloudy throughout the day.
2012-04-21 13:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.54,16.1,260,11.27,0,1005.6,Partly cloudy throughout the day.
2012-04-21 14:00:00.000 +0200,Partly Cloudy,rain,14.98333333,14.98333333,0.66,15.778,248,11.4471,0,1005.83,Partly cloudy throughout the day.
2012-04-21 15:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.67,17.71,240,11.27,0,1006.4,Partly cloudy throughout the day.
2012-04-21 16:00:00.000 +0200,Partly Cloudy,rain,15,15,0.67,20.93,240,11.27,0,1006.1,Partly cloudy throughout the day.
2012-04-21 17:00:00.000 +0200,Partly Cloudy,rain,16.91111111,16.91111111,0.59,16.6957,237,11.4471,0,1006.5,Partly cloudy throughout the day.
2012-04-21 18:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.77,11.27,60,11.27,0,1006.7,Partly cloudy throughout the day.
2012-04-21 19:00:00.000 +0200,Partly Cloudy,rain,12.77777778,12.77777778,0.9,8.05,130,11.27,0,1007.4,Partly cloudy throughout the day.
2012-04-21 20:00:00.000 +0200,Partly Cloudy,rain,12.48333333,12.48333333,0.84,4.3631,154,11.4471,0,1008.17,Partly cloudy throughout the day.
2012-04-21 21:00:00.000 +0200,Partly Cloudy,rain,11.11111111,11.11111111,0.8,11.27,160,11.27,0,1008.9,Partly cloudy throughout the day.
2012-04-21 22:00:00.000 +0200,Partly Cloudy,rain,10.55555556,10.55555556,0.86,14.49,170,16.1,0,1009.4,Partly cloudy throughout the day.
2012-04-21 23:00:00.000 +0200,Partly Cloudy,rain,10,8.438888889,0.81,11.2539,205,15.5204,0,1009.53,Partly cloudy throughout the day.
2012-04-22 00:00:00.000 +0200,Partly Cloudy,rain,10,8.438888889,0.8,11.27,220,16.1,0,1009.7,Partly cloudy throughout the day.
2012-04-22 01:00:00.000 +0200,Partly Cloudy,rain,8.888888889,8.088888889,0.83,6.44,200,16.1,0,1009.7,Partly cloudy throughout the day.
2012-04-22 02:00:00.000 +0200,Partly Cloudy,rain,8.072222222,6.155555556,0.89,11.0124,215,15.1501,0,1009.85,Partly cloudy throughout the day.
2012-04-22 03:00:00.000 +0200,Partly Cloudy,rain,7.222222222,5.088888889,0.86,11.27,210,16.1,0,1009.8,Partly cloudy throughout the day.
2012-04-22 04:00:00.000 +0200,Partly Cloudy,rain,6.666666667,4.422222222,0.89,11.27,180,16.1,0,1009.9,Partly cloudy throughout the day.
2012-04-22 05:00:00.000 +0200,Partly Cloudy,rain,6.022222222,3.166666667,0.92,14.0875,183,15.1501,0,1010.2,Partly cloudy throughout the day.
2012-04-22 06:00:00.000 +0200,Partly Cloudy,rain,6.111111111,3.75,0.86,11.27,170,11.27,0,1010.2,Partly cloudy throughout the day.
2012-04-22 07:00:00.000 +0200,Mostly Cloudy,rain,7.222222222,5.75,0.93,8.05,180,11.27,0,1010.3,Partly cloudy throughout the day.
2012-04-22 08:00:00.000 +0200,Mostly Cloudy,rain,10.03333333,10.03333333,0.83,10.8031,190,11.0768,0,1010.52,Partly cloudy throughout the day.
2012-04-22 09:00:00.000 +0200,Partly Cloudy,rain,12.77777778,12.77777778,0.83,12.88,200,11.27,0,1010.5,Partly cloudy throughout the day.
2012-04-22 10:00:00.000 +0200,Partly Cloudy,rain,16.11111111,16.11111111,0.72,17.71,200,11.27,0,1010.5,Partly cloudy throughout the day.
2012-04-22 11:00:00.000 +0200,Partly Cloudy,rain,17.20555556,17.20555556,0.54,23.6831,226,11.4471,0,1010.35,Partly cloudy throughout the day.
2012-04-22 12:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.52,25.76,230,11.27,0,1010,Partly cloudy throughout the day.
2012-04-22 13:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.56,25.76,210,11.27,0,1009.5,Partly cloudy throughout the day.
2012-04-22 14:00:00.000 +0200,Partly Cloudy,rain,19.01111111,19.01111111,0.46,24.8906,213,11.4471,0,1009.18,Partly cloudy throughout the day.
2012-04-22 15:00:00.000 +0200,Partly Cloudy,rain,18.88888889,18.88888889,0.47,25.76,210,11.27,0,1008.7,Partly cloudy throughout the day.
2012-04-22 16:00:00.000 +0200,Partly Cloudy,rain,20,20,0.4,20.93,240,11.27,0,1008.1,Partly cloudy throughout the day.
2012-04-22 17:00:00.000 +0200,Partly Cloudy,rain,18.02222222,18.02222222,0.5,9.5312,305,11.4471,0,1008.08,Partly cloudy throughout the day.
2012-04-22 18:00:00.000 +0200,Partly Cloudy,rain,15,15,0.72,11.27,260,11.27,0,1008.5,Partly cloudy throughout the day.
2012-04-22 19:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.77,0,0,11.27,0,1009,Partly cloudy throughout the day.
2012-04-22 20:00:00.000 +0200,Mostly Cloudy,rain,13.03888889,13.03888889,0.87,4.4275,68,11.0768,0,1009.2,Partly cloudy throughout the day.
2012-04-22 21:00:00.000 +0200,Partly Cloudy,rain,12.22222222,12.22222222,0.86,11.27,40,11.27,0,1011.4,Partly cloudy throughout the day.
2012-04-22 22:00:00.000 +0200,Overcast,rain,11.66666667,11.66666667,0.93,3.22,320,12.075,0,1010.5,Partly cloudy throughout the day.
2012-04-22 23:00:00.000 +0200,Overcast,rain,12.18888889,12.18888889,0.87,5.313,228,9.982,0,1010.68,Partly cloudy throughout the day.
